catalog_schema_version,catalog_version,transformation_rules_version,blackforge_id,display_order_v2,record_hash,source_fingerprint,review_status,manual_review_reason,activation_tier,default_enabled,selection_weight,mode,source_catalog,source_kind,source_number,source_ref,source_file,source_family,title,description,source_text,operational_prompt,operationalization_status,stage_primary,stage_secondary,stage_confidence,combination_role,recommended_pair_roles,functional_category_primary,functional_category_secondary,taxonomy_confidence,domain_primary,domain_secondary,cybersecurity_fit,developer_tools_fit,profile_offensive_research,profile_defensive_engineering,profile_devtools,profile_hybrid,causal_axis_primary,causal_axis_secondary,causal_axis_confidence,evidence_level,verification_method,input_contract,output_artifact,use_when,avoid_when,prerequisites,execution_scope_v2,safety_class,risk_level,requires_sandbox,requires_explicit_authorization,external_target_prohibited,human_impact,compliance_impact,quota_group,near_duplicate_status,canonical_item_id,semantic_cluster_id,score_profile_version,source_integrity_v2,operational_clarity_v2,blackforge_fit_v2,causal_leverage_v2,validation_readiness_v2,diversity_contribution_v2,quality_score_v2,score_confidence,debate_rounds_applied,change_reason,tier_relaxation_reason,pipeline_stage,functional_category,domain_scope,execution_scope,tier,activation_weight,audit_score,audit_origin,audit_change,audit_note
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0600,678,a3fd81915043bc81b4255bbd0ef065891dbec1fd8779769c7d45ace0881dc429,5922b6ffc736d2144b3e583753ec8a71c52b75660c0ec1e4f413de3755a87128,manual_review_recommended,research_only;low_classification_confidence;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,600,R1000-0600,1000_tecnicas_ruptura_de_marco.txt,Teoría de juegos,Metajuego,competir por definir las reglas.,Metajuego — competir por definir las reglas.,"Rompe el marco mediante: Metajuego — competir por definir las reglas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ROMPER,,0.55,frame_breaker,idea_generator;adversarial_challenger,general_innovation,,0.25,cybersecurity,,0,0,15,0,0,5,unknown,,0.0,none,none,"problem_map, assumptions, invariants, constraints",rupture_hypothesis,Cuando las soluciones convergen sobre los mismos supuestos o restricciones.,No aplicar restricciones destructivas sobre sistemas reales.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-R1000-0600,,BF-Q2.0,15,9,0,3,0,7,34,low,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,agents_ai_devtools,hybrid,defensive_design,extended,2,61,original_csv,corrected,Se sustituyó el texto contaminado por el texto canónico del catálogo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0281,679,db406add3be0fdb6e7cb8ded60b14e66106cfa5b3a5352b59d03ad49082ced71,1d0825c93cd7dadccd780b15ecaaefd123d70b62f920f8f675e6c8f614b52a50,approved_with_guardrails,research_only;causal_axis_unknown,research,False,2,BLACKFORGE,M800,method,281,M800-0281,800_metodos_ideas_disruptivas.txt,Diseño adversarial,Pensar como atacante,Imaginar cómo se explotaría la solución antes de construirla.,Pensar como atacante — Imaginar cómo se explotaría la solución antes de construirla.,"Ejecuta la operación: Pensar como atacante — Imaginar cómo se explotaría la solución antes de construirla.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ATACAR,MATERIALIZAR,0.55,adversarial_challenger,evolver;evaluator,adversarial_threat,,1.0,cybersecurity,,6,0,43,3,0,16,unknown,,0.0,none,none,"idea_candidate, threat_model, safety_limits",adversarial_findings,"Cuando una idea debe resistir abuso, adaptación adversarial o casos límite autorizados.","No ejecutar contra terceros ni fuera de un entorno propio, autorizado o simulado.",explicit_authorization;sandbox;rollback;logging;stop_condition,sandbox_required,S2_SANDBOX,medium_high,True,True,True,False,False,adversarial_threat|unknown,unique,BF-CYB-M800-0281,,BF-Q2.0,15,15,1,3,0,4,38,medium,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,ATACAR,adversarial_threat,cybersecurity,sandbox_required,core,5,71,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1236,680,78cc1891da1cf915769fd7a210699a58905f550f52ea2bc98b3493af48b436f5,b80fed4b7e881584b3cb1d1de60c93a9f895f6f92f6e3c81b248dd883b89a618,archived,archived_by_quality_gate;causal_axis_unknown,archive,False,1,BLACKFORGE,L600,lens,1236,L600-1236,lentes_1101-1700.txt,Lentes 1201-1250,Lente levinasiana,comenzar la ética desde la vulnerabilidad y demanda irreductible del otro.,Lente levinasiana: comenzar la ética desde la vulnerabilidad y demanda irreductible del otro.,"Examina el reto desde: Lente levinasiana: comenzar la ética desde la vulnerabilidad y demanda irreductible del otro.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,human_legal_ethics,,0.8,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,human_legal_ethics|unknown,unique,BF-CYB-L600-1236,,BF-Q2.0,15,13,0,0,5,10,43,medium,1-20,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,general_innovation,cybersecurity,conceptual_only,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1267,681,00ee8ee879f8c3ef765c8ed077cc8f23aaa621d1fb5416623475e03513998978,27ea8b8f056a02a0027445c7a05cad7d499a280298b964bf4e4aa1ed9e80f4e7,archived,archived_by_quality_gate;causal_axis_unknown,archive,False,1,BLACKFORGE,L600,lens,1267,L600-1267,lentes_1101-1700.txt,Lentes 1251-1300,Lente de algoritmo genético,"evolucionar poblaciones de soluciones mediante selección, recombinación y mutación.","Lente de algoritmo genético: evolucionar poblaciones de soluciones mediante selección, recombinación y mutación.","Examina el reto desde: Lente de algoritmo genético: evolucionar poblaciones de soluciones mediante selección, recombinación y mutación.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,EVOLUCIONAR,1.0,mapper,decomposer;frame_breaker,novelty_diversity,agents_ai_devtools,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,novelty_diversity|unknown,unique,BF-CYB-L600-1267,,BF-Q2.0,15,13,0,0,5,9,42,medium,1-20,stage_reclassified;category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,EVOLUCIONAR,agents_ai_devtools,developer_tools,conceptual_only,extended,2,67,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1138,682,8f99cb5e3803000ea188fed3762ccf26c8979615ff456e6329d286e4d908b42f,cc92047ac1d88fb9b5cce51062235c7551dff53d604c8317879480e3027c91ec,archived,archived_by_quality_gate;causal_axis_unknown,archive,False,0,BLACKFORGE,L600,lens,1138,L600-1138,lentes_1101-1700.txt,Lentes 1101-1150,Lente de inventario como incertidumbre,interpretar la acumulación de trabajo o materiales como una defensa frente a variabilidad no resuelta.,Lente de inventario como incertidumbre: interpretar la acumulación de trabajo o materiales como una defensa frente a variabilidad no resuelta.,"Examina el reto desde: Lente de inventario como incertidumbre: interpretar la acumulación de trabajo o materiales como una defensa frente a variabilidad no resuelta.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,decision_risk,,1.0,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,decision_risk|unknown,unique,BF-CYB-L600-1138,,BF-Q2.0,15,15,0,0,5,8,43,medium,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,decision_risk,cybersecurity,conceptual_only,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1582,683,634479aad5ee215f468da0cac4721e5a1675f1555e6c87117e585af307f3e611,c379953082c7ea3d9d4905cd3704b00203c9dbfbf5b09cc7effeee48b9528644,archived,archived_by_quality_gate;causal_axis_unknown,archive,False,0,BLACKFORGE,L600,lens,1582,L600-1582,lentes_1101-1700.txt,Lentes 1551-1600,Lente de seguro de depósitos,proteger pequeños ahorradores aceptando que la garantía puede modificar el riesgo bancario.,Lente de seguro de depósitos: proteger pequeños ahorradores aceptando que la garantía puede modificar el riesgo bancario.,"Examina el reto desde: Lente de seguro de depósitos: proteger pequeños ahorradores aceptando que la garantía puede modificar el riesgo bancario.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,decision_risk,,0.8,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,decision_risk|unknown,unique,BF-CYB-L600-1582,,BF-Q2.0,15,15,0,0,5,8,43,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,agents_ai_devtools,hybrid,conceptual_only,extended,2,56,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1651,684,4d8baa67840102db11817c3ef8e234d682b65e9d6a68430aebf19d72c870b880,1f2934abce0bff6d8fcb331e8f42a38e64e9748a33015c8eb27d6ddb9df99da3,archived,archived_by_quality_gate;low_classification_confidence;causal_axis_unknown,archive,False,0,BLACKFORGE,L600,lens,1651,L600-1651,lentes_1101-1700.txt,Lentes 1651-1700,Lente de arqueología extraterrestre,"inferir una civilización desconocida únicamente por residuos, órbitas y alteraciones ambientales.","Lente de arqueología extraterrestre: inferir una civilización desconocida únicamente por residuos, órbitas y alteraciones ambientales.","Examina el reto desde: Lente de arqueología extraterrestre: inferir una civilización desconocida únicamente por residuos, órbitas y alteraciones ambientales.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-L600-1651,,BF-Q2.0,15,15,0,0,5,7,42,low,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,agents_ai_devtools,hybrid,conceptual_only,extended,2,56,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1693,685,b2092e1cd7e9c29731bb1a9dcc5c647547001479228c490f97f9835b872ee87e,c396ca5dff0eb94024313d84a965dec87ac91d0b21e1fe90f8e604a6cc325bb5,archived,archived_by_quality_gate;low_classification_confidence;causal_axis_unknown,archive,False,0,BLACKFORGE,L600,lens,1693,L600-1693,lentes_1101-1700.txt,Lentes 1651-1700,Lente de futuro usado,"diseñar innovación con tecnologías descartadas, baratas y ampliamente reparables.","Lente de futuro usado: diseñar innovación con tecnologías descartadas, baratas y ampliamente reparables.","Examina el reto desde: Lente de futuro usado: diseñar innovación con tecnologías descartadas, baratas y ampliamente reparables.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-L600-1693,,BF-Q2.0,15,15,0,0,5,7,42,low,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,general_innovation,hybrid,conceptual_only,extended,2,56,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1172,686,9934959fe27bb1e7be7d0947daea0080bef0645f944b72c5f8e87c579ddf1c7d,7a5c3d2a73b426c6004c5486f59b9ceab2a8189fe42842dff44bc11ce07f1eb2,archived,archived_by_quality_gate;low_classification_confidence;causal_axis_unknown,archive,False,0,BLACKFORGE,L600,lens,1172,L600-1172,lentes_1101-1700.txt,Lentes 1151-1200,Lente de burbuja epistémica,analizar comunidades donde ciertas voces relevantes quedan excluidas sin ser atacadas.,Lente de burbuja epistémica: analizar comunidades donde ciertas voces relevantes quedan excluidas sin ser atacadas.,"Examina el reto desde: Lente de burbuja epistémica: analizar comunidades donde ciertas voces relevantes quedan excluidas sin ser atacadas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-L600-1172,,BF-Q2.0,15,13,0,0,5,7,40,low,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,general_innovation,hybrid,conceptual_only,extended,2,56,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1334,687,5a88698bbbd12bf54c8a9e98d899dbf420fc18660ae111bce9bcd1aa9c277296,95b5551ccdb06dc0f22324435e6d84abe35e9d9cd0048d743bace3cd79bab9fd,archived,archived_by_quality_gate;low_classification_confidence;causal_axis_unknown,archive,False,0,BLACKFORGE,L600,lens,1334,L600-1334,lentes_1101-1700.txt,Lentes 1301-1350,Lente de saturación del sumidero,considerar que una defensa ambiental puede perder eficacia conforme se llena o deteriora.,Lente de saturación del sumidero: considerar que una defensa ambiental puede perder eficacia conforme se llena o deteriora.,"Examina el reto desde: Lente de saturación del sumidero: considerar que una defensa ambiental puede perder eficacia conforme se llena o deteriora.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-L600-1334,,BF-Q2.0,15,13,0,0,5,7,40,low,1-20,category_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,CARTOGRAFIAR,agents_ai_devtools,cybersecurity,conceptual_only,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-L600-1364,688,5d5eef95b296ac0bbae6c1248cc473ec478cc3d803c338529734172713d08e2b,41b7e8cf1c80e1674d9271cf6f32dd468ca3c1a0156d766a26275f6996e8303c,archived,archived_by_quality_gate;low_classification_confidence;causal_axis_unknown,archive,False,0,BLACKFORGE,L600,lens,1364,L600-1364,lentes_1101-1700.txt,Lentes 1351-1400,Lente de paved road,proporcionar una ruta recomendada fácil y segura sin prohibir todas las alternativas.,Lente de paved road: proporcionar una ruta recomendada fácil y segura sin prohibir todas las alternativas.,"Examina el reto desde: Lente de paved road: proporcionar una ruta recomendada fácil y segura sin prohibir todas las alternativas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,CARTOGRAFIAR,,1.0,mapper,decomposer;frame_breaker,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,conceptual,none,"normalized_challenge, known_solutions, context",problem_map,"Cuando hace falta describir el espacio conocido, actores, dependencias o puntos ciegos.",No confundir perspectiva con evidencia de eficacia.,normalized_challenge;source_traceability,conceptual_only,S0_CONCEPTUAL,low,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-L600-1364,,BF-Q2.0,15,13,0,0,5,7,40,low,1-20,stage_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,general_innovation,hybrid,conceptual_only,extended,2,56,original_csv,retained,Coincidencia canónica verificada.
